project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
TRIQS/triqs,e3d06bba25a61d652380b047789641287cb29c26,2015-02-10T23:06:54Z,3d201c69c5252792af3613e8462af08dae4dc12d/8ce34550fb0d66cbfc6ec5bf25036dbc3397ca7f/683c859e8449933a14a2bc677aaba4d7d897f03e/52f4e718b890c3936045b9ad90cf1bffebdf213e/,2019-04-30 14:18:38-04:00/2018-05-26 23:43:55+02:00/2015-09-13 18:28:29+02:00/2017-10-05 10:50:22+02:00/,Clean numeric_ops.hpp and add test
deepchem/deepchem,483f57b18b78794f25ade6f465d1774714891c45,2017-09-15T17:44:16Z,7ef106ddc8bbfa06a43b4e5c0d42028c8e673bd5/,2017-09-26 11:18:19-07:00/,update
deepchem/deepchem,343cb214a384df7061e0e4300bc376ae4f66b5ef,2017-02-21T02:39:34Z,f373058b0aa2125aefdca44e745c16ce7d7f5710/557bfba02f049ae7fb0f9dca7c1080d6d02ad473/a2658df2c6d1a105c70928b92ddf108787e5cf48/abd56e94eb1ee68c8cf18bf7cd9e91b3947456b4/ef3c40a4542966e2dac08cc51710ddedc31fd2d9/887f94bd4f292778622304ba627727a6dacad43f/e392e1333b78c0b2788f3d7d947b2fe7c052f26b/292488370f7c2bf428b931c743c2f58bc7269005/5246f2cf92f4f82a1bda2c23fb86c60b4a47ec6c/b9b2701adfd3cf55d7f8989257635b3acf1bb08c/9db006c3627b071c5f02f5a9e9fd013865384868/55e8eacfa3a3d9208cfee5c31695a326b6dbf631/19cc947cde29c8a65873258f72367212c1b6e86a/73489570f9d6fb455ce22f6a16ee043b9ce283ad/cfbeeb2c794d7a35eac6702bb8027c8c274dbeac/166172b4bf799436f08bbd4b78fdb02c769a5497/5abb9a5a65c7395b07faeb15ddb9f6c8d2bfad63/7cf104f99a590bde9918eaa8cf71786699abeb67/9af9659cacf93a67a7df9dc5499bb6be0b07a92b/d66cefdd61c32e2a67abf67412df7b30d5b51843/e18b3a4f0301190d0e696dd9d213e441a876bccf/ed7782f0f59f1eef6453f47633fe9e15bda00f84/240ce321c42338d1cc648f6e049f7673b482a429/2aa5cccc7c65d14305e60e0a61781aa11cb7142d/5639ccb5e9d9e936d236938e3f71d10d2bde10fe/aa9dd8b41959c05bcaa2512a9f9190ded2581b93/9d7d558b1d61dc2ec2342239444dd0a82e6a2854/b9f19b3d1add52a75010a91dbd7a56d567128bd4/,2018-02-15 01:54:25-08:00/2017-12-20 17:36:19-08:00/2017-12-20 15:24:56-08:00/2017-12-20 12:26:46-08:00/2019-06-10 16:48:57-07:00/2018-03-25 11:15:18-07:00/2017-12-21 13:22:37-08:00/2017-03-13 18:25:18-07:00/2017-11-05 19:20:12-08:00/2017-12-20 15:24:10-08:00/2017-03-13 17:15:59-07:00/2017-03-04 18:02:32-08:00/2017-02-20 19:44:27-08:00/2017-12-24 17:41:37-08:00/2020-03-04 12:00:13-08:00/2017-02-20 18:39:50-08:00/2017-03-23 13:11:15-07:00/2020-01-23 15:04:28-08:00/2017-07-14 15:10:27-07:00/2017-02-20 20:16:27-08:00/2018-01-27 21:06:29-08:00/2017-03-23 14:53:30-07:00/2017-12-21 10:28:38-08:00/2019-03-28 15:11:28-07:00/2017-03-23 13:08:50-07:00/2017-03-10 10:45:53-08:00/2017-03-06 16:29:00-08:00/2020-07-13 20:35:54-07:00/,yapf and bugfixes
tensorflow/quantum,4b7f6ae8fd3ebb9206435d75620dbace406f954f,2020-06-15T20:33:33Z,b96c88347e5f0c514779088573a3d4be1e71c40f/,2020-07-11 15:18:23+09:00/,"Upgrade sympy to 1.5 (#262)

* Upgrade sympy to 1.5

* fix lint in serializer_test.py"
Qiskit/qiskit-ignis,e8a559f7293e48193f4c665f1594e5774ce18ba9,2020-06-19T20:59:51Z,a5e398d2f0fa4feb87016e12d44c2ee36b9db4f0/,2020-09-01 11:43:52-04:00/,"Fix azure pipelines (#430)

In #422 the azure pipelines jobs were updated to simplify the dependency
installation to no longer require build scs against openblas. However
there was a bug in that which caused the jobs to not really run, but
still return success. This commit corrects the oversight so we're still
running CI for windows and actually testing it."
jcmgray/quimb,1925e55ff144f4540721fe974da1cd8a44ccb4ae,2017-09-20T16:12:59Z,99e9fdc67bf7091a518f6c3b4deeb4c5611c1a0e/ca76ccc07ff1a50c02c4907c472a83619f06a26c/,2017-09-20 19:07:24+01:00/2018-03-19 00:37:34+00:00/,update test approx linalg nomenclature
jcmgray/quimb,551dd22d0ad92092f0a222df85017e9edff430a9,2016-12-29T01:29:38Z,6863d4eb0a5b626144234d04a533e1863121eefb/ba3e7844e42d43f1e16606a416e5209eedf1bb36/,2017-04-05 14:23:45+01:00/2017-02-23 14:23:22+00:00/,fix for unintialized MPI
jcmgray/quimb,8fa9075ef6f74fee8458226bb27893f1504b6f88,2016-08-23T14:11:54Z,1d898147c82c7786e18e7344d33fcdf2ad21e230/91d0453c46a786b3d6569ef8a5bfdb6339a132ab/8381ee5566e57fa77d4294ef5701b3055239ee99/,2016-10-17 14:31:56+01:00/2017-12-01 00:16:35+00:00/2017-06-06 13:34:24+01:00/,add codeclimate ci integration
evaleev/libint,8104590766339ed447741e9f42b9f6631feb6509,2007-04-30T19:16:28Z,601183ec2ed34ea9867d01d16b6402fff84a041b/840da33bd103ead6e0f1b616873bf93c1f5b8429/96aea04eb4dc97f25ac111d2f029c1dc3d612d27/8ee889b30ffcba8a3e03f96ba200d0c91e08145f/3d5b15815997df1cc06cb8584b676e30489d0e40/98d0b71ab235f5dcf014b6f3e51377d360a116a4/b0b43da348b47e646a35d81e730c9f68bac42a92/,2008-06-05 03:36:46+00:00/2015-06-17 12:20:07+09:00/2012-03-20 13:44:49-05:00/2011-04-17 12:04:13-04:00/2012-09-21 19:39:02-04:00/2017-10-10 06:53:20-04:00/2011-04-17 23:09:04-04:00/,"DirectedGraph::find_subtrees should use hints to avoid doing pointless work.

--HG--
branch : prerelease-2-branch
extra : convert_revision : svn%3A30ab2afb-5f51-4bfe-ae8b-bcb573c66ba7/branches/prerelease-2-branch%40326"
deepchem/deepchem,8b0f91b6aaf1d287af395bc442de6e26b5e91ec4,2017-01-10T23:36:47Z,7f4328a3f3b49a95125c3f02393f1db8000e4d33/21d748c32a442786d23d112f32fbe11c395af5ae/d9d479a2ab85c1d15d4a99bdd88ce140d1b20923/fabd5aee44218389b99d69363d68a5f8a59266ff/860f9eff4a7376819d6f08e34e6468dcd94bbc47/ad6eb4b55a1edaf1773412b6e486a416d5e8c559/caa85a5bf44a3fedf9fb991afb8609bdd394b7f0/707c2592cf6bb9c4079865faf95ae0a7279e5c39/8545a6323f051d8d0cefb16f0fbae4895ce36bb1/9ba1170193d6d339a0eb0da54e4b032ea7ffbac5/,2017-01-16 17:07:41-08:00/2017-01-10 18:21:28-08:00/2017-01-10 15:59:07-08:00/2017-02-16 13:55:57-08:00/2017-03-06 14:55:47-08:00/2017-01-17 22:51:43-08:00/2017-08-02 12:07:38-07:00/2017-11-28 10:43:45-08:00/2017-03-17 17:23:54-07:00/2020-08-31 00:40:14+09:00/,pdbbind fix
QInfer/python-qinfer,f93b3e287ee2ff970d4d3a3429f97b060a7a8a46,2014-08-14T19:04:51Z,db146813cc95dd2d331344b72b412cee56e31627/,2015-03-16 14:07:33-04:00/,Minor fixes to models.
QuTech-Delft/qtt,6b300ab6976fce31338b076b88d4cdbc29401e04,2018-01-19T16:12:51Z,99dd31c9584d8af7346097f9979448c85aeaa456/59c99fba8ab593e65b53e7acc0bff0395a83fb6a/c2e47a4787bddf67350f01e74c101ec42c1189f8/749d8c90ea38e9e0ecb5c5144c8e73b012ed3cb9/bb3eed5a1f4ca0f540fbdc0ca6688f250d2cebb2/,2019-04-12 13:21:04+02:00/2019-08-01 13:57:20+02:00/2020-05-06 20:01:45+02:00/2018-02-09 15:28:58+01:00/2018-08-27 17:58:04+02:00/,"improvements for plotting ttraces (#244)

* improvements for ttrace plotting

* small adjustment

* fix for pip installs

* fix corner cases"
qubekit/QUBEKit,9c0d1e80853bbfbfc53a6a7db76cbc91d9fa59b4,2019-07-15T14:35:20Z,4f17018f23ce4aab7504d769ed1c5327a1a649e7/40bda87e5e9e987d44d7e3b1e6c683d324c3642b/3db537f53c966d17c73610c59ae7092c048a0caa/9303b5641c0ae0df4cdf36811ca07d43329d79ac/2473611a855fd4aee2a2036a6c5dd92e252f5fcb/ef2a5cade3036ffe0e9b6326063fa048ca0cd648/75804b361ee4411b0bf528251f36082bf5f53121/5437433cacc81827c349788c1f8f31791659a18c/858ce130f859664674e54f70c28f667bd4357e82/cd7b2c982c98e838ee8fb53f0a01cb70a805b993/302b82f1ed71d828537743659727482ebd56f446/19ad0b392712ebb043ae58f3e939ca82222a75c2/,2019-07-30 12:20:59+01:00/2019-07-16 15:12:19+01:00/2019-07-17 15:52:58+01:00/2019-12-11 14:53:03+00:00/2019-09-30 14:31:30+01:00/2019-08-22 10:17:46+01:00/2020-02-26 12:25:23+00:00/2020-01-13 12:19:07+00:00/2020-09-17 11:29:18+01:00/2019-10-18 11:46:34+01:00/2019-07-19 14:42:34+01:00/2019-07-15 16:41:00+01:00/,Rewrote Configure class; cleaned up TODOs; added more custom exceptions; mod Sem appending removed for restarts; version update
TRIQS/triqs,8ba64bbf1e78983c9692afb320a0abddae10e706,2018-06-27T15:41:41Z,4e286c10e65e961945f71f57add0980bdffb9fd4/c6759f438272a62a2f4a7ad27e1983be95702929/,2018-06-26 11:28:07+02:00/2018-06-29 12:00:53+02:00/,[lattice] Fix h5 read/write for cyclic_lattice mesh
XanaduAI/pennylane,8bc58f68cb9f077b48ae7e3c91f53ef463c9d21c,2018-10-17T20:26:18Z,03b1b779ea1614cab2c8ee036eaa3d9831749e3a/e845613860c96628a7c9c383f5ef0ba5750756ef/322a6261ce37665a5095c1adb3696194f92773af/57757f994a2ec3c65d9d17609c2d3375ef130b22/b45ed9c92701a221c62e1d2efb549b18b56974af/,2019-06-21 14:16:21-04:00/2018-11-30 11:54:13+01:00/2018-10-20 14:07:18-04:00/2018-10-26 15:07:04-04:00/2019-10-17 18:36:33+02:00/,change filenames
jcmgray/quimb,31ed2a530d9bdc640ea9e8f979310d513706c873,2017-11-28T16:23:00Z,d61f8d49e1b9db8f88ab45c5e084107a1ead3a8f/f4f38b5f20f35fb0ce48b2a2b8286eda2eb06327/cd3d726a9501d58d266fc2c27043545c4a9bb8ab/cddc675a97204eca9b29a361d6850eaa32c90277/78a1a54b60d985db4b9e728a700cf629d9d601dc/58bf4e7b532642db72e790700e7b8317bb21cb5c/069200f3f1cc0ae53fc40f79eba822e20bde9a4b/ce1a500d6876034ea21ff1bf0f99b5d70e9179de/11cf8e3aae92448e8e91ae83e31ab7f51c52b7c0/3eccdebb68d625cd2d94a550181f0537b647f0fd/8136fa0bbfde98b6319e517101cc60d43e3e6e59/9a3f67eff30b8300cb6df29de484b8d2b3a4f46c/1e43f7f4c50d94c6d043fa6baf27528b98531b27/,2017-12-05 18:29:41+00:00/2018-04-25 18:10:28+01:00/2017-12-05 01:02:15+00:00/2017-11-30 17:39:25+00:00/2018-04-12 00:41:01+01:00/2017-12-04 15:26:02+00:00/2018-03-22 13:06:35+00:00/2017-12-06 16:05:30+00:00/2018-03-27 19:20:49+01:00/2017-12-01 02:00:28+00:00/2017-11-30 19:22:13+00:00/2017-12-07 00:53:29+00:00/2018-01-10 16:19:12+00:00/,incorporate new DMRG features in into DMRGX by subclassing
QInfer/python-qinfer,b8cf4e1f82e71c260e4b2632c1b3368d09833a42,2013-02-09T05:57:36Z,1d431dedfbfa27728581059e5602ade71de8e873/c0f1b7f29880618015800cbea7db7c28d647847e/860ccfea7f05077fecf1ae1f7a24adeff889995e/96f402540673d56a9cda69f70a3786aa5a7eb930/419e753ff838adc804d8e5ce10cd8b6394b5e914/4f46bd14b213938af1ea3feed8913021278558ce/,2016-04-03 22:00:51-04:00/2013-02-11 17:04:17-07:00/2013-02-18 20:33:33-07:00/2016-05-10 11:19:21+10:00/2016-04-03 22:33:04-04:00/2016-04-06 12:01:01+10:00/,"HT circuit performance example added, some debugging elsewhere"
TRIQS/triqs,a920697e78a5ab538cad6744fc70d68dbbb4f68d,2014-05-30T09:45:58Z,31927c91329e6b7c06f463d7bf4976773280333a/98b6e8aba65c444531b162ba1c64bcb1d33b691b/4af1afbdaf7facd6eda279f2ac8a1642e5963b62/90ba7752eb0d3eb2e7487664e9d22b9f61e5567a/8ce34550fb0d66cbfc6ec5bf25036dbc3397ca7f/,2014-05-30 15:30:27+02:00/2014-10-22 19:46:05+02:00/2014-06-08 21:47:32+02:00/2015-07-18 13:06:02+02:00/2018-05-26 23:43:55+02:00/,"fixes in wrap_generator, parameters, h5 for strings

- string size in h5. Add +1 (or empty string is wrong).
- parameters : modified flags from python
- minor corrections in wrapper"
TRIQS/triqs,59288e597ff90c3b6c387c637c5d6067feee9b4d,2013-09-29T17:59:46Z,1517cdaaeb7d176fb71b375444afde4cbe072772/6326c2b4ebf7309935f0e91dd60647358881d8ed/b9451e7018bc863c1a2f2723aa8b75a1f7289819/7e1f2eb34b2f3443d6d780be88e19b1eaf765be3/2fdba13bc572bf847758a89c38a9d348b5d03f33/e182762bf2a881a004a5b05d3c0ebb48fd7a4241/,2013-10-01 22:56:11+02:00/2013-10-31 13:24:38+01:00/2013-10-18 21:53:59+02:00/2014-02-08 13:09:09+01:00/2014-04-06 22:19:38+02:00/2014-02-10 20:19:36+01:00/,"clef. Clean evaluator when producing temporaries...

- When evaluation produces temporaries in intermediate
steps, they were capture by ref, not properly forwarded.
This results in bugs in more complex cases,
like evaluation of objects returning new arrays expression template.
(preparation for next commit)."
deepchem/deepchem,62439eb90d3ec50a4d2acb4791b127975e290a1c,2017-09-26T17:55:35Z,0fc1db7fc4f544716daa6de43f01eff74eed259a/2af0ba37271f0ce66c945e7862d649fb2b3af141/9ab3a437ebfe8a59463738228c1d91acddeee17c/,2018-03-06 13:26:39-05:00/2017-10-27 12:32:20-04:00/2018-01-26 10:46:28-05:00/,update documentation as well
QuTech-Delft/qtt,ab2e73a7531d5daafea1859ec59dd2be94df9ec9,2017-11-26T21:02:40Z,93cd60caea21eb1a829d561a8c0c229990b268d2/99dd31c9584d8af7346097f9979448c85aeaa456/8af3f685109ce674a0f67050a8644852f0fa70b6/ba95f8ae00975554899266f2cb35b5324f89368b/,2018-08-16 11:54:41+02:00/2019-04-12 13:21:04+02:00/2018-05-11 11:03:17+02:00/2018-02-02 16:10:19+01:00/,add restrict_boundaries function (#188)
tensorflow/quantum,4a7090dcbc72dc5e29b613a57aa33a36516227f1,2020-05-03T21:14:40Z,6c14b4ab4a61ab72c97d5d305f5a9168fb9da95e/,2020-05-03 17:53:57-04:00/,Added check for repetitions less than 1
deepchem/deepchem,277fc976b684ebd2d2fcc074ee210c0975eb637b,2020-08-21T06:09:13Z,a3f1fd671baab33c4284cb51d7df5ec38a3f5051/,2020-09-07 09:54:02+09:00/,:ok_hand: update codes by review
Qiskit/qiskit-ignis,06ce58ed0945b4453147da832e7367f7c003ee72,2020-01-07T17:34:17Z,800891368bff38339ff0384294f105ddcea3609c/,2020-04-09 14:49:02-04:00/,Update CHANGELOG.md
TRIQS/triqs,a846734d430eb5a572de78550ff6d40f7f3aa334,2018-05-21T20:03:42Z,0fd6af59bd9bca3d2c5b581d1248edc3444a8e73/b4f0d29f1429018658086d4b7dd2d503ebb08faf/,2018-05-25 20:23:47-04:00/2018-05-24 14:13:07-04:00/,"[cmake] deb pkg works with libgcc1 1:6

The default on xenial"
deepchem/deepchem,f69999e17845625eb5777cf578abe294fad24b5f,2017-04-11T19:42:58Z,4712adac89e5b5eefd854d61d1778760f2063505/,2017-04-11 15:09:12-07:00/,Turn it into a prediction
deepchem/deepchem,294b18193afe79deef5524dce1eba5268a7a09fb,2016-07-24T20:01:38Z,64c532c1c6369c62614438785dcc435942fe8de0/,2016-10-30 21:25:04-07:00/,Fixing small bug in datasets
deepchem/deepchem,398b61d854b1bb2c8fe09bded2c8d5dad71924d6,2016-07-29T09:34:53Z,f9f55ca392c74a7b6a5403fd6ff5909bb1da40ac/,2016-07-29 02:36:45-07:00/,sparse
deepchem/deepchem,81e802dfdbe19de44fc20146f3c7f7d938fe9afe,2017-11-09T21:47:07Z,fa51b7235bab7a773536e876e624d501d8e5ce6e/,2018-01-02 16:49:51-08:00/,yapf upgrade
XanaduAI/pennylane,45f502f1c76c4b48b4ee220e8f5f1fa8192aff3f,2018-08-29T07:45:48Z,adeaad8143357f7d3e7cb015de574c1a2039ebd9/57757f994a2ec3c65d9d17609c2d3375ef130b22/5ab05be295ea85930159b56a0c3e4d0f11c079f3/,2018-10-16 06:11:20+08:00/2018-10-26 15:07:04-04:00/2018-09-12 15:04:56+08:00/,merged changes suggested by Christian
jcmgray/quimb,feacb80b40a06a68946222e7c1816d7ab0bfb05d,2017-09-25T16:55:06Z,f8bad6d91f74d7273fb843fc2e1e833344b00bb8/18c049a19a470ac7499653164c487252db9bb546/ca76ccc07ff1a50c02c4907c472a83619f06a26c/6d72c9c1f6f7fb01f014b52c58baad2cd5315f83/e817518cbcf77380143ccd282850ddd0f817d0e1/38ceae627d9d51d713ffea533df43331630b3c7c/,2017-09-25 18:35:47+01:00/2017-10-11 15:31:07+01:00/2018-03-19 00:37:34+00:00/2017-10-09 01:40:05+01:00/2017-10-17 17:15:30+01:00/2017-10-05 14:43:47+01:00/,factor and cache contraction logic
Qiskit/qiskit-ignis,e696fee3e52550f50fb240a4c6356c61c9f01725,2019-11-13T06:38:22Z,a786cfbd243557cc0809ae66ebc232842375da33/,2019-11-15 23:59:50-05:00/,fix FC rotation direction (#302)
deepchem/deepchem,e902650a198785b079ef1471ee03d2e264c684ee,2017-01-05T04:09:28Z,2efccdc6835d785976e320addc0563eb1a2302c0/a731768cee1ddca73dc6abc76938f1552ec45825/763f8721952e8042d6086b103deb2450334be4b3/,2017-03-14 15:42:52-07:00/2017-08-08 09:22:31-04:00/2017-03-09 19:32:33-08:00/,append '-c' option to wget commands.
aiidateam/aiida-quantumespresso,2994bf5f741698c8382fe008e79ce3039c56d500,2017-12-05T09:08:25Z,a277b1ed3002716409294d166062f9d34757ca08/1c9e55d51e800cc360d16f38cfcbff83b09831dd/4a9213451ab64b0ce94d2b4964a4c197dc501a96/46df668fb2f1ab54a53a0ebb0e9b5dd586d8c893/b5f4770d8075c0754344231da5221d5aa94844d8/211612c0672e72ac807ba8d543cd4dca9320ca5c/,2019-05-31 10:27:03+02:00/2020-05-07 13:51:38+02:00/2019-05-31 09:13:31+02:00/2019-06-03 11:50:12+02:00/2018-02-16 15:17:25+01:00/2019-03-12 18:08:52+01:00/,"Parse atomic occupations when set in the 'parser_options' of the settings

We provide a new key for the 'parser_options' key in the settings input.
When the user sets 'atomic_occupations' to True, the parser will attempt
to parse the atomic occupations which will be stored in a separate ouput
ParameterData node labeled 'output_atomic_occupations'. Note that this
information is only printed for DFT+U calculations."
deepchem/deepchem,3e611c521c3adbecc946fdbc78408b936d09234d,2016-10-28T21:42:42Z,2efccdc6835d785976e320addc0563eb1a2302c0/73489570f9d6fb455ce22f6a16ee043b9ce283ad/64c532c1c6369c62614438785dcc435942fe8de0/ec91d4984ec5613c2736564d04783c89738e8ee9/63fc42178af6c63e521e66d7170fa59406f4f304/5ba2e919d876be5aaf3cdcd08b4529c6306d17f0/c5f9a908910ab118c465de659a8a90c9d64aa708/afad43019a6907527debd73cca58f80825e7dece/cdeda081ac8ae1d39420ad14a9a88299723dc858/b9f19b3d1add52a75010a91dbd7a56d567128bd4/6c4008c8da1743e38909569cf030e4b3c43c6d40/,2017-03-14 15:42:52-07:00/2017-12-24 17:41:37-08:00/2016-10-30 21:25:04-07:00/2020-06-17 13:54:48-07:00/2020-07-12 19:48:19-07:00/2017-02-19 22:44:07-08:00/2016-11-14 17:16:48-08:00/2020-07-07 17:45:43-07:00/2020-07-23 17:20:11-07:00/2020-07-13 20:35:54-07:00/2017-03-20 17:33:20+00:00/,Transformers use Dataset.transform()
XanaduAI/pennylane,5dd3ecae05aca5866cdb64b57ab303058755d6f7,2018-09-18T01:15:47Z,c68bbd1baf67597105a64dae46bbf34c0aa467b6/03b1b779ea1614cab2c8ee036eaa3d9831749e3a/cafb70c2db8f541536393412a7d2c59ba888d7ba/43f5959ebedc466ffde5c37353436e9b72ab263c/57757f994a2ec3c65d9d17609c2d3375ef130b22/81bb276ed97f7a076d289b7159fc221d527feda4/55276c3ce4b599fc075ee855537879e8712e52c2/b45ed9c92701a221c62e1d2efb549b18b56974af/3485ae501b353f495405703c695bd27d6a0ac2e5/e40945eeca7c797549728c863a40c908176fb02d/61858ca58ef3128dac31fb60ce381779a8466ecf/e3a2b2085f9954478cc50d4667021406539842d8/adeaad8143357f7d3e7cb015de574c1a2039ebd9/738c00ed221d90eb2a8a57acece5eff4ea86714b/1be8f92adceedd712d75dc16bae158c2078e17c5/59e2bd3305d5643a70d6263e6c6fb5f3500e58bc/8cdf651f92c21b81bf8ffbf521c8faa44bfe9fd4/cad2ea416fc034cec04500c3d478c463d29f8e26/040a3580b243647826c23ae72c8731a837e6d2b8/98a9b2a8e409591039ae79774f6467b212656532/5604b338074ddcd76a2e0ebf2f71b0398c447437/758937731501c2305e460187d8cb7dd13a5b3278/493d41995e1174761ce8dcffec0d292327a67310/d8d2f93184b87f8ca40c30e4b84eb2b749a17a6c/a1ad3ea3897c528d61041b339fcba3f9fa239077/,2018-10-12 14:28:06-04:00/2019-06-21 14:16:21-04:00/2018-09-26 16:23:45+03:00/2019-02-07 19:22:25-05:00/2018-10-26 15:07:04-04:00/2019-10-15 21:52:17+03:00/2018-09-18 17:50:13+03:00/2019-10-17 18:36:33+02:00/2018-10-29 11:49:25-04:00/2018-09-21 03:54:24+03:00/2018-10-16 15:57:01-04:00/2018-11-09 14:59:53-05:00/2018-10-16 06:11:20+08:00/2018-10-16 03:53:26+08:00/2018-10-14 14:30:43-04:00/2018-10-16 16:58:59-04:00/2019-01-16 11:21:48-05:00/2018-10-16 10:08:03-04:00/2018-10-15 21:35:26+08:00/2018-09-19 02:14:04+03:00/2019-09-20 18:07:21-04:00/2018-09-27 16:20:17+03:00/2019-12-06 16:21:07-05:00/2019-08-23 17:41:44+08:00/2018-09-18 19:32:07+03:00/,QNode updated.
deepchem/deepchem,e313c5bd35ac98c9ca547cfc9eafd2f2104f9f60,2017-09-11T20:53:49Z,3c605f15ca37ee58a1482adc57e1aeb55efa03f8/,2017-09-11 16:25:49-07:00/,"fixes batch padding in predict: pad_batches was always ""True"", now it follows the argument in ""predict"""
jcmgray/quimb,b5dd90998ad9522c52d6dff1f5fc2e58865b5492,2017-08-23T19:37:10Z,f2917689a7a19ba4f689e9b56945ba0aa2325660/91d0453c46a786b3d6569ef8a5bfdb6339a132ab/,2020-03-11 13:55:28-07:00/2017-12-01 00:16:35+00:00/,add codacy coverage
TRIQS/triqs,6712cca4423a6dc7b2993912dd5935e31e56110a,2019-07-23T21:15:13Z,569324dccc02f6d3e8f22a8e6c565abb41623126/118ab50d4eab2af7b486c77f15fd60be5b6a85e0/,2020-01-28 15:13:40-05:00/2020-01-28 15:10:43-05:00/,[jenkins] Reduce duplication in Dockerfile.sanitize
qubekit/QUBEKit,604aaa59920c5050bda50dfb49cd7c78b1d69c37,2018-10-24T15:23:30Z,f887a861c7af05f01762283cffdf2ecc62ab82e3/b15be5f47a1f7fd4a303f6db0d2f74fcc64c4b4f/fd8fd652cbb9fa515fcb4c79f07194ca4ee0db6f/,2018-10-30 14:00:48+00:00/2019-01-31 14:42:59+00:00/2018-10-30 11:28:31+00:00/,TODO Test
deepchem/deepchem,7efa64376312ffbf21f751fe90c0ddfa0725ddef,2017-03-08T09:06:31Z,b17c746750251ced6f1e46a7bce76a74e6fad47c/f1f9412267d265a328c1966668cdee2030e25158/d1dc4e10fb6edeafe36429b672448b87bb8a795a/8545a6323f051d8d0cefb16f0fbae4895ce36bb1/9bed42f3d366c086f2dedbe009c86afe41be417f/15b15d1c09d2e5b5ad52ff36f0f7c6362f36e1d8/145ba9a1d9add0d21b7629d9860d4c65a271733c/ca8d89df880291f6e83d621d57004c19601defc2/72025959cae057139ca0706d8b497d51e2e6a834/38e2076694fd069be6be5d0be428b28e7eddc99e/f6877ba18d00333d29053e43583f1e207c31dece/9290c70e38215ddc785430fc79da32f27f0a4dfa/6901f77179a4e574ead6e8d6a06433f11747b00a/5cbb4d8bf488c78cc6f4aa85a79e51d21c93a231/1a072bcf54eba0d5039621840c12b6d1631335d8/5938fe1ee369b16a91f7157949aea6e1c1604a4d/e9878ee733d215357f6f142bb63b1df88465b108/ac458a406c35a7d67104eb944375eef6a4742af5/6808c495567e65d569a4eec1d494f457b504ee97/34d2f0706adef7ae1e38e8fa0d084cb92733ad3d/894b08a6cb4c47f2300209f4e23d3a4ee7d54133/6a6e29516a77f3d80e24932c0d70e7dbc94af891/050de549d4df671712058c54ef318eec55ef084e/7ade211c375f4418ec26ac1a767c42a371fb4c64/4496dd6316615a1e6c940e0c911aa74d7cae0d2b/c7315e7a46321d3e843e2b5b5a47a423aceebc25/6d91f03c7d2040bcd1624bc4485701570d853b83/770cca00e16c001e3e579241dcfa1bb945f439f7/8a49ad8d672e3298c2a64384fb7268a8da7152c7/a731768cee1ddca73dc6abc76938f1552ec45825/a65d0290e0dde94f5c4a6a8f23ef3fea4a55507b/ca2ba7c22ab331b4446850ec653604be1f5fd8df/d9eabf5d76ced399f17606420edb5b7bf954d2c4/e9140421a9d86bdeb65182d002be2885d4c82aaa/,2019-06-17 22:11:57+02:00/2019-06-14 23:54:16+02:00/2017-08-28 14:10:26-07:00/2017-03-17 17:23:54-07:00/2020-07-26 17:41:34-07:00/2017-03-08 01:18:05-08:00/2017-04-21 13:27:02-07:00/2017-03-08 22:08:31-08:00/2017-03-17 16:16:51-07:00/2019-07-30 20:11:36+02:00/2020-09-04 09:52:19-07:00/2017-03-09 15:34:13-08:00/2017-09-27 23:07:38+01:00/2018-01-08 18:30:47-08:00/2018-03-09 02:22:40+05:18/2017-12-29 18:55:57+01:00/2019-07-14 23:51:31+02:00/2017-03-24 17:46:59-07:00/2017-03-15 13:38:01-07:00/2018-03-08 00:40:46+05:18/2017-03-30 22:26:19-07:00/2018-03-09 00:22:38+05:18/2017-09-11 19:17:01-07:00/2018-03-05 13:42:39+05:18/2017-10-06 16:22:46+01:00/2017-11-28 10:47:54-08:00/2017-03-19 16:52:34-07:00/2017-03-09 22:04:28-08:00/2017-12-06 22:06:33+01:00/2017-08-08 09:22:31-04:00/2017-10-13 12:32:09-07:00/2020-07-20 09:27:24-07:00/2017-04-28 17:23:50-07:00/2017-07-05 18:56:33-07:00/,style change
TRIQS/triqs,8ea4cf59823f22760c387f368280c323559a6672,2020-04-01T17:52:12Z,f46664ae27816e3bc9d2d2c28cd30a11b841a3ca/b90a2e528d80dfe5a97bfa309179131f8ff8440e/7e215a6da7e2af6eb2013b4b29dfdfbba539301b/1230a7bd9841ec7d55a32341311a37fba7f17adf/,2020-04-03 10:11:22-04:00/2020-08-05 17:33:31-04:00/2020-05-06 17:02:14-04:00/2020-07-09 15:26:25-04:00/,[pytriqs] Adjust h5 module imports in accordance with nda
